wav,start,end,label,prob,pred
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.391,14.418,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.418,14.445,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.445,14.472,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.472,14.499,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.499,14.526,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.526,14.553,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.553,14.58,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.58,14.607,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.607,14.634,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.634,14.661,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.661,14.688,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.688,14.715,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.715,14.742,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.742,14.769,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.769,14.796,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.796,14.823,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.823,14.85,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.85,14.877,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.877,14.904,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.904,14.931,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.931,14.958,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.958,14.985,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,14.985,15.012,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.012,15.039,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.039,15.066,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.066,15.093,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.093,15.12,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.12,15.147,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.147,15.174,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.174,15.201,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.201,15.228,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.228,15.255,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.255,15.282,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.282,15.309,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.309,15.336,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.336,15.363,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.363,15.39,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.39,15.417,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.417,15.444,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.444,15.471,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.471,15.498,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.498,15.525,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.525,15.552,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.552,15.579,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.579,15.606,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.606,15.633,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.633,15.66,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.66,15.687,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.687,15.714,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.714,15.741,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.741,15.768,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.768,15.795,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.795,15.822,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.822,15.849,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.849,15.876,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.876,15.903,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.903,15.93,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.93,15.957,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.957,15.984,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,15.984,16.011,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.011,16.038,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.038,16.065,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.065,16.092,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.092,16.119,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.119,16.146,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.146,16.173,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.173,16.2,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.2,16.227,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.227,16.254,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.254,16.281,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.281,16.308,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.308,16.335,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.335,16.362,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.362,16.389,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.389,16.416,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.416,16.443,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.443,16.47,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.47,16.497,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.497,16.524,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.524,16.551,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.551,16.578,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.578,16.605,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.605,16.632,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.632,16.659,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.659,16.686,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.686,16.713,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.713,16.74,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.74,16.767,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.767,16.794,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.794,16.821,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.821,16.848,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.848,16.875,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.875,16.902,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.902,16.929,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.929,16.956,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.956,16.983,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,16.983,17.01,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.01,17.037,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.037,17.064,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.064,17.091,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.091,17.118,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.118,17.145,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.145,17.172,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.172,17.199,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.199,17.226,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.226,17.253,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.253,17.28,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.28,17.307,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.307,17.334,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.334,17.361,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.361,17.388,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.388,17.415,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.415,17.442,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.442,17.469,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.469,17.496,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.496,17.523,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.523,17.55,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.55,17.577,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.577,17.604,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.604,17.631,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.631,17.658,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.658,17.685,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.685,17.712,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.712,17.739,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.739,17.766,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.766,17.793,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.793,17.82,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.82,17.847,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.847,17.874,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.874,17.901,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.901,17.928,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.928,17.955,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.955,17.982,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,17.982,18.009,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.009,18.036,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.036,18.063,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.063,18.09,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.09,18.117,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.117,18.144,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.144,18.171,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.171,18.198,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.198,18.225,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.225,18.252,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.252,18.279,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.279,18.306,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.306,18.333,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.333,18.36,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.36,18.387,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.387,18.414,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.414,18.441,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.441,18.468,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.468,18.495,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.495,18.522,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.522,18.549,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.549,18.576,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.576,18.603,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.603,18.63,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.63,18.657,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.657,18.684,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.684,18.711,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.711,18.738,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.738,18.765,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.765,18.792,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.792,18.819,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.819,18.846,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.846,18.873,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.873,18.9,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.9,18.927,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.927,18.954,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.954,18.981,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,18.981,19.008,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.008,19.035,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.035,19.062,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.062,19.089,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.089,19.116,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.116,19.143,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.143,19.17,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.17,19.197,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.197,19.224,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.224,19.251,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.251,19.278,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.278,19.305,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.305,19.332,0,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.332,19.359,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.359,19.386,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.386,19.413,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.413,19.44,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.44,19.467,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.467,19.494,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.494,19.521,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.521,19.548,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.548,19.575,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.575,19.602,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.602,19.629,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.629,19.656,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.656,19.683,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.683,19.71,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.71,19.737,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.737,19.764,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.764,19.791,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.791,19.818,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.818,19.845,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.845,19.872,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.872,19.899,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.899,19.926,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.926,19.953,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.953,19.98,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,19.98,20.007,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.007,20.034,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.034,20.061,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.061,20.088,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.088,20.115,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.115,20.142,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.142,20.169,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.169,20.196,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.196,20.223,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.223,20.25,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.25,20.277,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.277,20.304,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.304,20.331,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.331,20.358,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.358,20.385,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.385,20.412,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.412,20.439,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.439,20.466,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.466,20.493,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.493,20.52,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.52,20.547,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.547,20.574,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.574,20.601,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.601,20.628,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.628,20.655,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.655,20.682,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.682,20.709,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.709,20.736,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.736,20.763,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.763,20.79,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.79,20.817,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.817,20.844,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.844,20.871,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.871,20.898,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.898,20.925,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.925,20.952,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.952,20.979,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,20.979,21.006,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.006,21.033,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.033,21.06,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.06,21.087,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.087,21.114,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.114,21.141,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.141,21.168,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.168,21.195,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.195,21.222,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.222,21.249,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.249,21.276,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.276,21.303,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.303,21.33,1,,0
/Volumes/akshar_data/22nd_jan_2026/chunk_5_tanya/chunk_5.wav,21.33,21.357,1,,0
